id_student,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,final_result,avg_score,total_click,needs_remedial
2298106,M,A Level or Equivalent,35-55,0,60,Distinction,88.5,3671,0
2298895,M,A Level or Equivalent,35-55,2,60,Distinction,92.52380952380952,5302,0
2301830,M,Lower Than A Level,35-55,0,60,Pass,81.0,6801,0
2306410,M,Lower Than A Level,35-55,0,90,Pass,83.25,2703,0
2316717,M,A Level or Equivalent,35-55,0,60,Withdrawn,91.6,1899,1
2332934,M,Lower Than A Level,0-35,2,180,Fail,66.63636363636364,1581,1
2339267,F,A Level or Equivalent,0-35,0,60,Pass,67.72727272727273,2359,0
2341420,M,A Level or Equivalent,0-35,0,60,Pass,79.08333333333333,2807,0
2343785,M,Lower Than A Level,0-35,0,120,Pass,83.16666666666667,3859,0
2351969,M,Lower Than A Level,0-35,0,150,Pass,76.0,1859,0
2360559,M,A Level or Equivalent,0-35,0,90,Pass,83.0,4480,0
2366656,F,HE Qualification,0-35,0,60,Distinction,83.58333333333333,2749,0
2378208,M,HE Qualification,0-35,0,90,Pass,76.7,2113,0
2386732,F,Lower Than A Level,35-55,0,120,Distinction,90.5,6660,0
2395016,F,A Level or Equivalent,0-35,0,60,Withdrawn,81.0,577,1
2399758,M,Lower Than A Level,35-55,0,60,Pass,90.66666666666667,3089,0
2403701,M,HE Qualification,55<=,0,60,Pass,80.66666666666667,14536,0
2411981,M,A Level or Equivalent,35-55,0,180,Withdrawn,67.0,484,1
2417433,M,A Level or Equivalent,35-55,3,60,Fail,56.25,2113,1
2417975,F,Lower Than A Level,0-35,0,90,Pass,84.45454545454545,3862,0
2424257,M,Lower Than A Level,35-55,0,60,Fail,39.833333333333336,3822,1
2427845,M,HE Qualification,35-55,0,60,Pass,73.33333333333333,3907,0
2438784,M,Lower Than A Level,35-55,0,120,Pass,81.0,3334,0
2449490,M,HE Qualification,0-35,0,120,Withdrawn,66.0,380,1
2459292,M,Lower Than A Level,0-35,0,120,Pass,76.9090909090909,1710,0
2463282,M,Lower Than A Level,35-55,2,90,Withdrawn,40.0,1983,1
2468232,M,HE Qualification,35-55,2,210,Withdrawn,70.5,2481,1
2470326,M,A Level or Equivalent,35-55,0,120,Fail,20.25,1261,1
2480886,F,A Level or Equivalent,0-35,1,60,Fail,85.23076923076923,3761,1
2482710,F,A Level or Equivalent,35-55,0,60,Pass,81.25,5364,0
2486930,M,HE Qualification,35-55,0,90,Pass,78.91666666666667,1605,0
2499307,M,A Level or Equivalent,0-35,1,60,Pass,66.52173913043478,4305,0
2504129,F,Lower Than A Level,0-35,0,120,Fail,89.0,336,1
2505058,M,A Level or Equivalent,0-35,0,60,Fail,72.0,187,1
2519138,M,A Level or Equivalent,35-55,0,90,Pass,80.2,4393,0
2529052,F,Lower Than A Level,0-35,0,90,Fail,64.66666666666667,323,1
2529419,M,Lower Than A Level,0-35,0,60,Pass,84.58333333333333,3668,0
2530976,M,HE Qualification,35-55,0,90,Pass,67.63636363636364,1384,0
2537777,M,Lower Than A Level,0-35,1,120,Fail,51.0,3734,1
2540871,M,Lower Than A Level,0-35,0,60,Fail,60.166666666666664,2177,1
2542209,M,Lower Than A Level,35-55,0,150,Fail,72.75,3849,1
2544643,F,A Level or Equivalent,0-35,0,120,Distinction,88.16666666666667,6152,0
2544766,M,HE Qualification,35-55,0,60,Pass,68.0,1342,0
2550534,M,A Level or Equivalent,0-35,0,60,Withdrawn,85.0,1300,1
2557008,M,A Level or Equivalent,0-35,0,60,Distinction,92.33333333333333,9118,0
2558365,M,A Level or Equivalent,0-35,1,90,Fail,63.714285714285715,845,1
2559144,F,A Level or Equivalent,0-35,0,120,Pass,78.25,2167,0
2563095,M,HE Qualification,0-35,1,90,Pass,74.92307692307692,9137,0
2579891,M,A Level or Equivalent,0-35,0,150,Pass,89.16666666666667,3019,0
2584244,M,HE Qualification,35-55,0,90,Pass,82.33333333333333,2956,0
2597117,M,A Level or Equivalent,0-35,0,60,Distinction,91.83333333333333,5486,0
2599162,M,A Level or Equivalent,0-35,1,60,Withdrawn,81.5,1017,1
2599883,F,A Level or Equivalent,0-35,0,240,Pass,91.14285714285714,5358,0
2602542,M,Post Graduate Qualification,35-55,2,60,Distinction,93.66666666666667,4071,0
2603027,M,A Level or Equivalent,35-55,0,90,Pass,82.75,6019,0
2612102,M,Lower Than A Level,35-55,0,60,Distinction,84.75,4334,0
2612728,M,Lower Than A Level,35-55,0,60,Withdrawn,76.0,572,1
2624028,M,Lower Than A Level,35-55,0,60,Pass,77.83333333333333,4129,0
2626417,M,Lower Than A Level,0-35,3,120,Withdrawn,76.0,342,1
2630284,F,A Level or Equivalent,35-55,6,90,Withdrawn,75.33333333333333,549,1
2641156,M,A Level or Equivalent,0-35,0,120,Pass,77.66666666666667,1501,0
2642532,M,HE Qualification,0-35,3,120,Pass,61.833333333333336,1536,0
2643472,M,HE Qualification,35-55,0,60,Pass,60.90909090909091,1854,0
2649948,M,A Level or Equivalent,0-35,0,60,Fail,68.5,3365,1
2657913,M,Lower Than A Level,35-55,2,60,Pass,65.75,2352,0
2658856,M,HE Qualification,35-55,0,120,Pass,73.66666666666667,2775,0
2667478,M,Lower Than A Level,35-55,1,60,Fail,92.6923076923077,2833,1
2678580,M,A Level or Equivalent,0-35,0,60,Withdrawn,71.0,347,1
2681198,M,Lower Than A Level,35-55,0,90,Pass,57.90909090909091,6269,0
2682682,F,A Level or Equivalent,0-35,0,120,Distinction,87.25,3532,0
2682745,F,HE Qualification,35-55,0,120,Withdrawn,72.0,52,1
2683857,M,Lower Than A Level,35-55,1,90,Pass,80.375,9674,0
2684048,F,Lower Than A Level,0-35,0,120,Withdrawn,68.0,387,1
2686035,F,Lower Than A Level,0-35,0,135,Withdrawn,57.0,1705,1
2693932,M,A Level or Equivalent,0-35,1,120,Pass,83.18181818181819,2597,0
2694139,M,Lower Than A Level,35-55,0,60,Withdrawn,54.333333333333336,1382,1
2697921,M,Lower Than A Level,0-35,1,60,Pass,74.375,4086,0
24391,M,A Level or Equivalent,0-35,0,30,Distinction,88.88888888888889,712,0
26023,M,Lower Than A Level,35-55,0,30,Pass,88.0,786,0
32239,F,A Level or Equivalent,0-35,0,30,Pass,80.625,620,0
35001,F,Lower Than A Level,35-55,0,30,Fail,75.0,77,1
60405,F,A Level or Equivalent,35-55,0,30,Distinction,88.66666666666667,852,0
67182,F,A Level or Equivalent,35-55,0,30,Pass,77.22222222222223,354,0
80448,F,A Level or Equivalent,35-55,0,30,Withdrawn,73.6,350,1
82341,F,Lower Than A Level,0-35,0,30,Distinction,78.57142857142857,508,0
87929,F,A Level or Equivalent,0-35,0,30,Pass,85.0,568,0
96117,F,A Level or Equivalent,35-55,0,30,Pass,76.25,539,0
121056,F,Lower Than A Level,0-35,0,30,Withdrawn,45.0,17,1
122459,F,Lower Than A Level,0-35,0,90,Pass,69.55555555555556,270,0
122636,F,Lower Than A Level,0-35,0,30,Fail,45.0,110,1
122846,F,Lower Than A Level,0-35,0,30,Pass,54.857142857142854,1051,0
122928,F,Lower Than A Level,35-55,0,30,Fail,74.33333333333333,184,1
129212,F,Lower Than A Level,0-35,0,30,Distinction,82.375,1427,0
138710,M,A Level or Equivalent,0-35,0,30,Pass,66.66666666666667,737,0
142990,M,Lower Than A Level,0-35,0,30,Fail,51.666666666666664,135,1
155256,M,A Level or Equivalent,0-35,0,30,Distinction,92.22222222222223,407,0
156127,F,Lower Than A Level,0-35,0,30,Fail,70.0,243,1
159484,F,A Level or Equivalent,0-35,0,30,Fail,70.0,101,1
164922,F,Lower Than A Level,0-35,0,30,Pass,96.66666666666667,507,0
166183,F,Lower Than A Level,0-35,0,30,Fail,72.14285714285714,112,1
189664,F,Lower Than A Level,35-55,0,30,Pass,80.55555555555556,447,0
204745,F,A Level or Equivalent,35-55,0,60,Fail,82.5,361,1
233153,F,Lower Than A Level,0-35,0,150,Pass,81.11111111111111,1251,0
239095,F,HE Qualification,35-55,0,30,Pass,81.0,553,0
249965,F,Lower Than A Level,0-35,0,30,Distinction,94.44444444444444,777,0
253208,F,A Level or Equivalent,0-35,0,30,Distinction,85.0,588,0
253567,M,Lower Than A Level,35-55,0,30,Fail,73.33333333333333,280,1
261718,F,Lower Than A Level,0-35,0,30,Pass,87.14285714285714,493,0
266626,F,Lower Than A Level,35-55,0,30,Pass,85.0,758,0
268391,F,No Formal quals,0-35,0,30,Fail,59.875,627,1
276830,F,Lower Than A Level,0-35,0,30,Distinction,85.71428571428571,283,0
279747,F,Lower Than A Level,35-55,0,30,Distinction,93.77777777777777,10768,0
281619,F,A Level or Equivalent,35-55,0,30,Pass,62.142857142857146,362,0
285705,F,A Level or Equivalent,0-35,0,30,Pass,85.83333333333333,484,0
286160,F,A Level or Equivalent,0-35,0,30,Distinction,92.22222222222223,1183,0
286762,F,Lower Than A Level,35-55,0,30,Pass,87.22222222222223,443,0
290658,F,Lower Than A Level,0-35,0,90,Fail,72.5,225,1
292136,F,Lower Than A Level,0-35,0,30,Distinction,91.875,460,0
296993,F,HE Qualification,0-35,0,30,Pass,77.85714285714286,574,0
297990,M,Lower Than A Level,35-55,0,30,Distinction,74.28571428571429,592,0
298186,F,Lower Than A Level,35-55,0,45,Pass,59.888888888888886,516,0
300508,F,Lower Than A Level,35-55,0,30,Pass,89.88888888888889,628,0
303165,F,Lower Than A Level,35-55,0,30,Pass,63.46153846153846,3202,0
306610,F,Lower Than A Level,35-55,0,30,Fail,89.57142857142857,1018,1
311158,F,Lower Than A Level,0-35,0,30,Pass,83.88888888888889,707,0
319331,F,Lower Than A Level,0-35,0,30,Distinction,82.22222222222223,429,0
324095,F,A Level or Equivalent,0-35,0,30,Pass,76.42857142857143,398,0
330177,M,Lower Than A Level,0-35,0,60,Pass,83.22222222222223,1455,0
332715,F,Lower Than A Level,0-35,0,30,Distinction,88.33333333333333,616,0
338446,F,Lower Than A Level,0-35,0,30,Fail,70.0,19,1
339727,F,Lower Than A Level,35-55,0,60,Distinction,94.44444444444444,320,0
339853,F,Lower Than A Level,0-35,0,30,Pass,69.75,1399,0
340486,F,A Level or Equivalent,35-55,0,60,Distinction,86.66666666666667,1240,0
348579,F,A Level or Equivalent,0-35,0,30,Pass,89.22222222222223,617,0
349360,F,A Level or Equivalent,35-55,0,30,Pass,84.11111111111111,703,0
352382,F,A Level or Equivalent,35-55,0,30,Pass,82.55555555555556,817,0
360683,F,A Level or Equivalent,0-35,0,30,Pass,87.22222222222223,422,0
365192,F,A Level or Equivalent,35-55,0,90,Pass,80.66666666666667,783,0
368245,F,A Level or Equivalent,0-35,0,30,Fail,83.22222222222223,747,1
368969,F,Lower Than A Level,35-55,0,30,Pass,86.66666666666667,441,0
369378,F,Lower Than A Level,0-35,0,30,Withdrawn,86.5,354,1
372691,F,Lower Than A Level,0-35,0,30,Pass,89.55555555555556,548,0
375600,F,Lower Than A Level,0-35,0,30,Pass,79.75,493,0
375882,F,Lower Than A Level,35-55,0,60,Fail,85.11111111111111,724,1
379113,F,A Level or Equivalent,35-55,0,30,Fail,58.57142857142857,295,1
379844,M,Lower Than A Level,35-55,0,30,Pass,86.77777777777777,532,0
383420,M,A Level or Equivalent,0-35,0,60,Withdrawn,67.44444444444444,550,1
387550,F,Lower Than A Level,35-55,0,30,Fail,78.33333333333333,304,1
392215,F,Lower Than A Level,0-35,0,30,Pass,68.66666666666667,266,0
396145,F,Lower Than A Level,0-35,0,30,Pass,88.22222222222223,571,0
401139,F,Lower Than A Level,0-35,0,30,Pass,78.75,499,0
404325,F,A Level or Equivalent,0-35,0,30,Fail,79.66666666666667,273,1
410573,F,Lower Than A Level,0-35,0,30,Fail,61.44444444444444,456,1
411105,F,A Level or Equivalent,0-35,0,30,Pass,65.1,582,0
416355,F,A Level or Equivalent,35-55,0,30,Pass,86.25,673,0
418032,F,A Level or Equivalent,35-55,0,30,Distinction,88.44444444444444,941,0
421999,F,Lower Than A Level,0-35,0,90,Fail,67.55555555555556,424,1
426736,F,Lower Than A Level,0-35,0,30,Fail,74.0,170,1
427321,F,HE Qualification,35-55,0,30,Fail,63.57142857142857,332,1
428301,M,A Level or Equivalent,0-35,0,30,Distinction,76.11111111111111,115,0
433165,F,A Level or Equivalent,0-35,0,30,Pass,79.0,691,0
434478,F,Lower Than A Level,0-35,0,30,Withdrawn,60.0,47,1
439677,F,Lower Than A Level,0-35,0,30,Distinction,79.92307692307692,995,0
444943,F,A Level or Equivalent,0-35,0,30,Distinction,94.44444444444444,803,0
445086,F,A Level or Equivalent,0-35,0,30,Pass,92.77777777777777,773,0
466900,F,Lower Than A Level,0-35,0,30,Distinction,83.57142857142857,386,0
470340,F,A Level or Equivalent,0-35,0,30,Pass,89.375,568,0
472911,F,A Level or Equivalent,35-55,0,30,Pass,67.85714285714286,943,0
473271,F,A Level or Equivalent,0-35,0,45,Pass,71.92857142857143,1059,0
473924,F,A Level or Equivalent,35-55,0,30,Distinction,92.77777777777777,2853,0
474067,F,Lower Than A Level,35-55,0,30,Pass,80.0,552,0
476921,M,Lower Than A Level,0-35,0,60,Fail,66.66666666666667,96,1
477468,F,Lower Than A Level,0-35,0,30,Pass,68.88888888888889,371,0
477650,F,Lower Than A Level,0-35,0,30,Pass,75.0,456,0
478556,F,Lower Than A Level,0-35,0,30,Distinction,84.44444444444444,764,0
478784,F,A Level or Equivalent,0-35,0,30,Distinction,93.33333333333333,915,0
479442,F,A Level or Equivalent,0-35,0,30,Pass,69.88888888888889,851,0
480959,F,Lower Than A Level,0-35,0,30,Pass,75.88888888888889,431,0
481404,M,Lower Than A Level,35-55,0,30,Pass,77.88888888888889,419,0
481772,F,Lower Than A Level,0-35,0,90,Fail,60.0,76,1
483959,F,A Level or Equivalent,0-35,0,90,Pass,69.71428571428571,242,0
489222,F,Lower Than A Level,0-35,0,30,Pass,68.66666666666667,1224,0
489624,F,A Level or Equivalent,35-55,0,30,Distinction,81.44444444444444,817,0
493763,F,A Level or Equivalent,0-35,0,30,Pass,74.45454545454545,826,0
494212,F,Lower Than A Level,35-55,0,30,Pass,79.0909090909091,1319,0
495276,M,Lower Than A Level,0-35,0,30,Pass,89.66666666666667,1305,0
497074,F,Lower Than A Level,35-55,0,30,Pass,80.35714285714286,2239,0
497190,F,A Level or Equivalent,0-35,0,30,Pass,78.66666666666667,237,0
497278,F,A Level or Equivalent,0-35,0,30,Pass,80.5,854,0
498702,F,A Level or Equivalent,0-35,0,30,Fail,62.0,71,1
499006,F,Lower Than A Level,0-35,0,30,Pass,80.625,638,0
499446,F,A Level or Equivalent,0-35,0,30,Pass,87.22222222222223,417,0
500112,F,A Level or Equivalent,35-55,0,30,Pass,80.22222222222223,547,0
500720,F,HE Qualification,0-35,0,60,Pass,81.25,707,0
503663,F,Lower Than A Level,35-55,0,30,Distinction,71.375,451,0
505754,F,Lower Than A Level,35-55,0,30,Fail,80.4,376,1
506679,F,Lower Than A Level,0-35,0,30,Pass,79.4,997,0
509034,F,A Level or Equivalent,35-55,0,30,Pass,85.55555555555556,948,0
509277,F,A Level or Equivalent,0-35,0,30,Pass,83.77777777777777,1514,0
510533,M,A Level or Equivalent,0-35,0,30,Pass,89.44444444444444,283,0
510737,F,A Level or Equivalent,0-35,0,30,Fail,49.25,211,1
511571,F,A Level or Equivalent,0-35,0,30,Pass,96.11111111111111,1322,0
512258,F,A Level or Equivalent,35-55,0,30,Pass,88.88888888888889,1297,0
514699,M,Lower Than A Level,0-35,0,30,Fail,75.0,93,1
515496,M,Lower Than A Level,0-35,0,30,Pass,88.14285714285714,507,0
516434,F,A Level or Equivalent,35-55,0,30,Pass,68.46153846153847,2440,0
519091,F,Lower Than A Level,0-35,0,30,Distinction,85.44444444444444,542,0
521164,F,Lower Than A Level,0-35,0,30,Distinction,82.38461538461539,385,0
522561,F,A Level or Equivalent,35-55,0,30,Distinction,79.11111111111111,717,0
522731,F,Lower Than A Level,0-35,0,30,Pass,55.375,299,0
523803,F,Lower Than A Level,0-35,0,90,Pass,86.55555555555556,326,0
527742,F,Lower Than A Level,0-35,0,60,Distinction,80.33333333333333,278,0
528515,F,Lower Than A Level,35-55,0,30,Withdrawn,77.22222222222223,1090,1
531224,F,Lower Than A Level,0-35,0,30,Pass,72.0,173,0
534251,F,A Level or Equivalent,0-35,0,30,Fail,79.28571428571429,190,1
534647,M,Lower Than A Level,35-55,0,30,Fail,62.0,560,1
536647,F,A Level or Equivalent,0-35,0,30,Distinction,91.66666666666667,420,0
537181,F,A Level or Equivalent,0-35,0,30,Pass,86.33333333333333,403,0
537662,M,A Level or Equivalent,0-35,0,30,Pass,85.0,311,0
537670,F,Lower Than A Level,0-35,0,150,Fail,65.375,642,1
539436,F,A Level or Equivalent,0-35,0,30,Distinction,91.75,1971,0
541252,F,Lower Than A Level,0-35,0,150,Pass,71.11111111111111,187,0
544615,F,A Level or Equivalent,0-35,0,30,Pass,77.77777777777777,305,0
544898,F,Lower Than A Level,0-35,0,30,Fail,76.25,245,1
545785,F,A Level or Equivalent,0-35,0,30,Pass,81.22222222222223,414,0
546097,F,Lower Than A Level,35-55,0,30,Pass,87.44444444444444,621,0
546192,M,Lower Than A Level,0-35,0,30,Pass,94.44444444444444,524,0
546457,F,A Level or Equivalent,0-35,0,30,Pass,82.22222222222223,357,0
548190,F,Lower Than A Level,35-55,0,30,Fail,81.66666666666667,883,1
548388,F,A Level or Equivalent,0-35,0,30,Pass,65.77777777777777,272,0
549887,F,A Level or Equivalent,0-35,0,30,Distinction,87.22222222222223,976,0
549909,M,HE Qualification,0-35,0,90,Distinction,70.71428571428571,787,0
549973,M,Lower Than A Level,0-35,0,30,Fail,67.0,121,1
551389,F,Lower Than A Level,0-35,0,30,Pass,85.55555555555556,712,0
552750,F,A Level or Equivalent,0-35,0,60,Pass,79.71428571428571,486,0
553643,F,Lower Than A Level,0-35,0,30,Distinction,89.88888888888889,311,0
554967,F,A Level or Equivalent,0-35,0,45,Pass,44.0,529,0
556509,F,Lower Than A Level,0-35,0,90,Fail,67.66666666666667,380,1
556520,F,Lower Than A Level,0-35,0,30,Distinction,91.11111111111111,1653,0
556523,F,A Level or Equivalent,0-35,0,30,Pass,89.0,452,0
557031,F,Lower Than A Level,0-35,0,30,Fail,50.0,23,1
557085,F,Lower Than A Level,35-55,0,30,Pass,96.80952380952381,8746,0
559919,F,Lower Than A Level,0-35,0,30,Distinction,87.22222222222223,526,0
560328,F,Lower Than A Level,0-35,0,30,Pass,70.22222222222223,597,0
560374,F,Lower Than A Level,0-35,0,45,Pass,68.0,179,0
560653,M,Lower Than A Level,35-55,0,45,Pass,79.44444444444444,1665,0
561148,F,Lower Than A Level,35-55,0,30,Pass,78.33333333333333,483,0
561163,F,A Level or Equivalent,35-55,0,45,Pass,58.666666666666664,1161,0
561884,F,A Level or Equivalent,0-35,0,75,Pass,83.88888888888889,562,0
562696,F,A Level or Equivalent,35-55,0,60,Distinction,92.77777777777777,1805,0
562913,F,Lower Than A Level,35-55,0,30,Pass,65.55555555555556,1823,0
563612,F,Lower Than A Level,0-35,0,30,Fail,54.0,252,1
564609,F,A Level or Equivalent,0-35,0,30,Pass,87.14285714285714,274,0
565002,F,Lower Than A Level,35-55,0,30,Pass,77.66666666666667,588,0
565222,F,Lower Than A Level,35-55,0,30,Distinction,85.0,647,0
565525,F,A Level or Equivalent,0-35,0,30,Fail,61.666666666666664,198,1
565640,F,Lower Than A Level,0-35,0,30,Pass,94.77777777777777,1051,0
565892,F,Lower Than A Level,0-35,0,30,Pass,78.57142857142857,365,0
565993,F,Lower Than A Level,0-35,0,30,Pass,77.55555555555556,382,0
566183,F,A Level or Equivalent,0-35,0,45,Pass,71.66666666666667,273,0
566923,F,HE Qualification,0-35,0,30,Fail,77.0,337,1
566963,F,A Level or Equivalent,0-35,0,30,Pass,85.88888888888889,1120,0
567009,M,Lower Than A Level,35-55,0,45,Pass,56.888888888888886,440,0
567211,F,A Level or Equivalent,35-55,0,30,Distinction,64.28571428571429,942,0
567325,F,Lower Than A Level,0-35,0,30,Pass,79.375,769,0
568118,F,Lower Than A Level,35-55,0,30,Fail,33.333333333333336,1102,1
568288,F,A Level or Equivalent,0-35,0,45,Distinction,83.33333333333333,701,0
568539,F,A Level or Equivalent,0-35,0,30,Pass,59.666666666666664,1218,0
568973,F,Lower Than A Level,35-55,0,30,Fail,64.0,371,1
569253,F,HE Qualification,35-55,0,30,Distinction,91.0,1079,0
569490,F,Lower Than A Level,0-35,0,30,Pass,73.22222222222223,420,0
569511,F,Lower Than A Level,35-55,0,45,Pass,73.57142857142857,626,0
569595,F,Lower Than A Level,35-55,0,30,Fail,55.0,67,1
569679,M,A Level or Equivalent,0-35,0,30,Pass,88.88888888888889,401,0
569974,F,A Level or Equivalent,0-35,0,30,Pass,61.875,649,0
569984,F,Lower Than A Level,0-35,0,30,Fail,67.14285714285714,534,1
570141,F,A Level or Equivalent,0-35,0,30,Pass,92.22222222222223,383,0
570529,M,Lower Than A Level,35-55,0,30,Pass,70.0,1200,0
570801,F,A Level or Equivalent,0-35,0,45,Pass,85.0,1179,0
571334,F,Lower Than A Level,35-55,0,30,Pass,81.07142857142857,2528,0
571380,F,Lower Than A Level,0-35,0,30,Pass,74.33333333333333,671,0
571458,M,Lower Than A Level,35-55,0,45,Distinction,92.77777777777777,1264,0
571577,F,Lower Than A Level,35-55,0,30,Pass,81.11111111111111,1221,0
571696,F,A Level or Equivalent,0-35,0,30,Pass,78.88888888888889,488,0
571768,F,A Level or Equivalent,0-35,0,30,Fail,51.875,227,1
571883,F,Lower Than A Level,0-35,0,30,Distinction,71.66666666666667,327,0
571952,F,Lower Than A Level,0-35,0,30,Fail,68.75,507,1
572335,F,Lower Than A Level,0-35,0,30,Fail,82.5,243,1
572388,F,Lower Than A Level,35-55,0,30,Pass,87.77777777777777,938,0
572663,F,Lower Than A Level,0-35,0,30,Pass,75.0,338,0
572714,F,Lower Than A Level,0-35,0,30,Pass,86.11111111111111,1063,0
573134,F,Lower Than A Level,0-35,0,30,Pass,74.375,448,0
573294,F,Lower Than A Level,0-35,0,30,Fail,85.0,520,1
573331,F,A Level or Equivalent,35-55,0,30,Pass,90.0,777,0
573460,F,HE Qualification,0-35,0,30,Fail,70.0,458,1
573464,F,Lower Than A Level,0-35,0,30,Pass,87.75,775,0
573554,F,Lower Than A Level,0-35,0,30,Pass,56.25,255,0
573666,F,A Level or Equivalent,0-35,0,30,Pass,66.88888888888889,550,0
574238,F,Lower Than A Level,0-35,0,30,Pass,86.85714285714286,482,0
574351,F,Lower Than A Level,35-55,0,30,Fail,84.5,325,1
574512,F,A Level or Equivalent,35-55,0,30,Distinction,77.14285714285714,1073,0
574606,F,Lower Than A Level,0-35,0,30,Withdrawn,86.0,208,1
574642,F,A Level or Equivalent,35-55,0,30,Withdrawn,56.0,430,1
574857,F,Lower Than A Level,0-35,0,60,Pass,86.66666666666667,858,0
574948,F,Lower Than A Level,0-35,0,30,Pass,86.66666666666667,402,0
574957,F,Lower Than A Level,0-35,0,30,Fail,67.5,48,1
574960,M,A Level or Equivalent,0-35,0,30,Distinction,91.0,1046,0
574988,F,A Level or Equivalent,0-35,0,30,Pass,90.44444444444444,1721,0
575000,F,Lower Than A Level,35-55,0,30,Fail,55.0,73,1
575061,F,Lower Than A Level,0-35,0,150,Pass,68.66666666666667,557,0
575080,F,Lower Than A Level,0-35,0,30,Withdrawn,60.0,15,1
575136,F,Lower Than A Level,0-35,0,30,Fail,74.88888888888889,550,1
575214,F,Lower Than A Level,0-35,0,30,Pass,80.0,418,0
575355,F,Lower Than A Level,35-55,0,30,Pass,74.71428571428571,690,0
575454,F,Lower Than A Level,0-35,0,30,Fail,52.5,76,1
575488,F,Lower Than A Level,0-35,0,30,Distinction,48.42857142857143,248,0
575554,F,A Level or Equivalent,35-55,0,30,Pass,60.5,132,0
575559,F,A Level or Equivalent,0-35,0,30,Distinction,82.22222222222223,686,0
575720,F,Lower Than A Level,0-35,0,30,Distinction,91.11111111111111,641,0
575984,F,A Level or Equivalent,35-55,0,30,Pass,78.75,152,0
576143,F,Lower Than A Level,35-55,0,30,Pass,51.42857142857143,963,0
576371,M,Lower Than A Level,0-35,0,60,Fail,89.85714285714286,357,1
576425,M,Lower Than A Level,35-55,0,30,Pass,59.285714285714285,362,0
576445,F,Lower Than A Level,35-55,0,30,Pass,75.77777777777777,1740,0
576455,F,A Level or Equivalent,35-55,0,30,Fail,72.5,136,1
576488,F,Lower Than A Level,35-55,0,30,Pass,68.77777777777777,636,0
576593,F,A Level or Equivalent,35-55,0,30,Fail,89.0,29,1
576654,F,A Level or Equivalent,35-55,0,30,Pass,85.0,944,0
576761,F,A Level or Equivalent,0-35,0,30,Pass,71.33333333333333,742,0
576948,F,Lower Than A Level,0-35,0,30,Pass,83.0,465,0
577471,F,A Level or Equivalent,35-55,0,30,Withdrawn,85.0,232,1
577780,F,Lower Than A Level,0-35,0,30,Pass,81.55555555555556,1233,0
577820,F,Lower Than A Level,35-55,0,30,Pass,82.77777777777777,932,0
577888,F,A Level or Equivalent,0-35,0,30,Distinction,89.28571428571429,1281,0
578140,F,Lower Than A Level,35-55,0,30,Pass,89.375,900,0
578207,M,A Level or Equivalent,0-35,0,30,Distinction,79.33333333333333,585,0
578375,F,Lower Than A Level,35-55,0,30,Pass,92.125,846,0
578378,F,Lower Than A Level,0-35,0,30,Withdrawn,59.333333333333336,300,1
578666,F,A Level or Equivalent,35-55,0,30,Fail,67.66666666666667,1061,1
578940,F,A Level or Equivalent,0-35,0,30,Pass,84.44444444444444,3891,0
579015,F,A Level or Equivalent,0-35,0,30,Pass,60.44444444444444,393,0
579020,F,A Level or Equivalent,0-35,0,30,Pass,83.33333333333333,502,0
579086,F,A Level or Equivalent,0-35,0,90,Pass,77.5,544,0
579164,F,Lower Than A Level,35-55,0,30,Pass,91.88888888888889,475,0
579201,F,A Level or Equivalent,35-55,0,30,Pass,79.22222222222223,613,0
579203,F,A Level or Equivalent,35-55,0,30,Pass,88.22222222222223,528,0
579309,F,No Formal quals,0-35,0,30,Fail,35.0,49,1
579381,F,Lower Than A Level,35-55,0,30,Distinction,83.5,1067,0
579528,F,Lower Than A Level,35-55,0,30,Pass,85.77777777777777,554,0
579572,F,Lower Than A Level,35-55,0,30,Pass,80.71428571428571,703,0
579661,F,Lower Than A Level,0-35,0,30,Pass,70.22222222222223,888,0
580469,F,Lower Than A Level,0-35,0,30,Fail,93.33333333333333,326,1
580860,F,A Level or Equivalent,0-35,0,30,Distinction,88.33333333333333,993,0
580870,M,Lower Than A Level,0-35,0,30,Pass,85.55555555555556,433,0
581003,M,HE Qualification,0-35,0,30,Fail,62.333333333333336,21,1
581062,F,A Level or Equivalent,0-35,0,30,Distinction,86.66666666666667,587,0
581063,F,A Level or Equivalent,0-35,0,30,Distinction,81.33333333333333,712,0
581118,F,A Level or Equivalent,0-35,0,30,Distinction,87.0,1527,0
581178,F,Lower Than A Level,0-35,0,30,Pass,69.76923076923077,643,0
581200,F,A Level or Equivalent,35-55,0,30,Pass,88.33333333333333,364,0
581239,F,A Level or Equivalent,35-55,0,60,Pass,90.11111111111111,492,0
581414,F,Lower Than A Level,0-35,0,30,Pass,60.0,174,0
581485,F,A Level or Equivalent,35-55,0,30,Pass,76.875,777,0
581510,F,Lower Than A Level,0-35,0,30,Fail,51.25,196,1
581652,F,A Level or Equivalent,35-55,0,30,Distinction,79.22222222222223,992,0
581806,F,Lower Than A Level,0-35,0,30,Pass,69.0,458,0
581889,F,A Level or Equivalent,35-55,0,30,Fail,81.75,658,1
581956,F,Lower Than A Level,35-55,0,30,Distinction,86.88888888888889,1733,0
581965,F,Lower Than A Level,35-55,0,30,Distinction,90.55555555555556,1949,0
582005,M,Lower Than A Level,35-55,0,150,Withdrawn,60.0,105,1
